Word1,Word2,Head,Order_Candidates
시즌,됨됨이,1,"[('시즈이', [1, 0, 9, 0, 0, 1]), ('시지', [1, 1, 10, 0, 0, 1]), ('시이', [1, 1, 11, 0, 0, 0])]"
오븐,간결체,1,"[('오별체', [1, 0, 6, 0, 0, 1]), ('오벌체', [1, 0, 7, 0, 0, 1]), ('오블체', [1, 0, 7, 0, 0, 1]), ('오브체', [1, 0, 8, 0, 0, 1]), ('오븐체', [1, 0, 9, 0, 0, 0])]"
깐풍기,뙤약볕,1,"[('깐풍볕', [1, 0, 8, 0, 0, 0]), ('깐푹볕', [1, 0, 8, 0, 0, 1]), ('깐팍볕', [1, 0, 8, 0, 0, 1]), ('깐푸볕', [1, 0, 9, 0, 0, 1]), ('까악볕', [1, 0, 10, 0, 0, 2])]"
불간섭,냇둑,1,"[('불둑', [1, 0, 9, 0, 0, 0]), ('붓둑', [1, 0, 9, 0, 0, 1]), ('부둑', [1, 0, 10, 0, 0, 1]), ('불간둑', [1, 1, 6, 0, 0, 0]), ('불갓둑', [1, 1, 6, 0, 0, 1])]"
견인차,탱자,1,"[('견자', [1, 0, 7, 0, 0, 0]), ('경자', [1, 0, 7, 0, 0, 1]), ('겨자', [1, 0, 8, 0, 0, 1]), ('견텡자', [1, 1, 4, 0, 0, 1]), ('겨텡자', [1, 1, 5, 0, 0, 2])]"
샴페인,괘씸죄,1,[]
구내방송,됨됨이,1,"[('구네비', [1, 0, 13, 0, 0, 2]), ('구네이', [1, 0, 14, 0, 0, 1]), ('구네방시', [1, 1, 10, 0, 0, 2]), ('구네바이', [1, 1, 12, 0, 0, 2]), ('구니', [1, 1, 15, 0, 0, 1])]"
샤머니즘,구김새,1,"[('샤구김세', [0, 1, 7, 1, 0, 1]), ('샤머김세', [0, 1, 7, 1, 0, 1]), ('샤머님세', [0, 1, 7, 1, 0, 2]), ('샤무김세', [0, 1, 7, 1, 0, 2]), ('샤머니세', [0, 1, 8, 1, 0, 1])]"
누룩,그린벨트,1,"[('누린벨트', [0, 0, 5, 1, 0, 0]), ('누룬벨트', [0, 0, 5, 1, 0, 1]), ('누루벨트', [0, 0, 6, 1, 0, 1]), ('누루엘트', [0, 0, 7, 1, 0, 2]), ('누룩벨트', [0, 0, 10, 1, 0, 0])]"
개소주,대야,1,"[('게샤', [0, 0, 5, 1, 0, 2]), ('게야', [0, 0, 6, 1, 0, 1]), ('게소쟈', [0, 1, 3, 1, 0, 2]), ('게소야', [0, 1, 4, 1, 0, 1]), ('게세야', [0, 1, 4, 1, 0, 2])]"
슬픔,겨울나기,1,"[('슬플나기', [1, 0, 5, 0, 0, 1]), ('슬풀나기', [1, 0, 5, 0, 0, 1]), ('슬프나기', [1, 0, 6, 0, 0, 1]), ('스울나기', [1, 0, 7, 0, 0, 1]), ('슬프아기', [1, 0, 7, 0, 0, 2])]"
꽁보리밥,교육청,1,"[('꽁뷱청', [1, 0, 9, 0, 0, 1]), ('꽁복청', [1, 0, 10, 0, 0, 1]), ('꽁북청', [1, 0, 10, 0, 0, 1]), ('꽁보청', [1, 0, 11, 0, 0, 0]), ('꼬육청', [1, 0, 11, 0, 0, 1])]"
퓨전,센물,1,"[('퓬물', [1, 0, 5, 0, 0, 1]), ('퓨물', [1, 0, 6, 0, 0, 0]), ('퓨전물', [1, 1, 2, 0, 0, 0]), ('퓨센물', [1, 1, 3, 0, 0, 0]), ('퓨젠물', [1, 1, 3, 0, 0, 1])]"
관절염,당황,1,[]
좁쌀,가칭,1,"[('좁칭', [1, 0, 5, 0, 0, 0]), ('조칭', [1, 0, 6, 0, 0, 1]), ('좁가칭', [1, 1, 3, 0, 0, 0]), ('좁싸칭', [1, 1, 3, 0, 0, 1]), ('조가칭', [1, 1, 4, 0, 0, 1])]"
걸레짝,곡해,1,"[('걸헤', [0, 0, 8, 2, 1, 1]), ('걱헤', [0, 0, 8, 2, 1, 2]), ('거헤', [0, 0, 9, 1, 0, 2]), ('걸곡헤', [0, 1, 5, 1, 0, 1]), ('걸록헤', [0, 1, 5, 1, 0, 2])]"
경쟁심,끗발,1,"[('경발', [1, 0, 9, 0, 0, 0]), ('겻발', [1, 0, 9, 0, 0, 1]), ('겨발', [1, 0, 10, 0, 0, 1]), ('경끗발', [1, 1, 6, 0, 0, 0]), ('경젯발', [1, 1, 6, 0, 0, 1])]"
사또,밑그림,1,"[('샅그림', [1, 0, 4, 0, 0, 1]), ('사그림', [1, 0, 5, 0, 0, 0]), ('사뜨림', [1, 0, 5, 0, 0, 1]), ('사으림', [1, 0, 6, 0, 0, 1]), ('사또림', [1, 0, 8, 0, 0, 0])]"
큰댁,횃불,1,"[('큰불', [1, 0, 7, 0, 0, 0]), ('큿불', [1, 0, 7, 0, 0, 1]), ('크불', [1, 0, 8, 0, 0, 1]), ('큰뒛불', [1, 1, 3, 0, 0, 1]), ('큰휏불', [1, 1, 3, 0, 0, 1])]"
당좌,냇가,1,"[('당가', [1, 0, 6, 0, 0, 0]), ('닷가', [1, 0, 6, 0, 0, 1]), ('다가', [1, 0, 7, 0, 0, 1]), ('당쥇가', [1, 1, 2, 0, 0, 1]), ('당넷가', [1, 1, 3, 0, 0, 1])]"
갈채,시멘트,1,"[('갈첸트', [1, 0, 3, 0, 0, 1]), ('갈멘트', [1, 0, 4, 0, 0, 0]), ('가멘트', [1, 0, 5, 0, 0, 1]), ('가엔트', [1, 0, 6, 0, 0, 2]), ('갈체트', [1, 0, 7, 0, 0, 1])]"
나무숲,서푼,1,"[('나푼', [0, 0, 7, 1, 0, 0]), ('나서푼', [0, 1, 5, 1, 0, 0]), ('나머푼', [0, 1, 5, 1, 0, 1]), ('나무푼', [0, 1, 5, 2, 1, 0]), ('나무서푼', [0, 2, 3, 1, 0, 0])]"
녹색,네덜란드,1,"[('녹덜란드', [0, 0, 5, 1, 0, 0]), ('녹설란드', [0, 0, 5, 1, 0, 1]), ('녹셀란드', [0, 0, 5, 1, 0, 1]), ('녹세란드', [0, 0, 6, 1, 0, 1]), ('노덜란드', [0, 0, 6, 1, 0, 1])]"
폴란드,게딱지,1,"[('폴딱지', [1, 0, 7, 0, 0, 0]), ('폴란지', [1, 0, 7, 0, 0, 0]), ('폴락지', [1, 0, 7, 0, 0, 1]), ('폴라지', [1, 0, 8, 0, 0, 1]), ('포딱지', [1, 0, 8, 0, 0, 1])]"
차렷,눈뜬장님,1,"[('차련장님', [0, 0, 6, 1, 0, 1]), ('찬뜬장님', [0, 0, 6, 1, 0, 1]), ('차렷장님', [0, 0, 12, 1, 0, 0]), ('차뜬장님', [1, 0, 7, 0, 0, 0]), ('차려장님', [1, 0, 7, 0, 0, 1])]"
가독성,갈대밭,1,"[('가독밭', [0, 0, 8, 2, 0, 0]), ('가도밭', [0, 0, 9, 2, 0, 1]), ('가데밭', [0, 0, 9, 2, 0, 1]), ('가에밭', [0, 0, 10, 2, 0, 1]), ('가독세밭', [0, 1, 6, 2, 0, 1])]"
개펄,계곡,1,"[('게곡', [0, 0, 5, 1, 0, 1]), ('게계곡', [0, 1, 3, 1, 0, 1]), ('게폐곡', [0, 1, 3, 1, 0, 2]), ('게퍼곡', [0, 1, 3, 1, 0, 2]), ('게예곡', [0, 1, 4, 1, 0, 2])]"
스텝,가망성,1,"[('스망성', [1, 0, 5, 0, 0, 0]), ('스탕성', [1, 0, 5, 0, 0, 1]), ('스텡성', [1, 0, 5, 0, 0, 1]), ('스테성', [1, 0, 6, 0, 0, 1]), ('스앙성', [1, 0, 6, 0, 0, 1])]"
머리맡,경진,1,"[('멍진', [1, 0, 8, 0, 0, 1]), ('머진', [1, 0, 9, 0, 0, 0]), ('머경진', [1, 1, 5, 0, 0, 0]), ('머령진', [1, 1, 5, 0, 0, 1]), ('머영진', [1, 1, 6, 0, 0, 1])]"
고담,넋두리,1,"[('곣두리', [1, 0, 5, 0, 0, 1]), ('고두리', [1, 0, 6, 0, 0, 0]), ('고다리', [1, 0, 6, 0, 0, 1]), ('고담리', [1, 0, 7, 0, 0, 0]), ('고우리', [1, 0, 7, 0, 0, 1])]"
가이드라인,귓결,1,"[('갓결', [0, 0, 10, 1, 0, 1]), ('가결', [0, 0, 11, 1, 0, 0]), ('가잇결', [0, 1, 9, 2, 1, 1]), ('가이결', [0, 1, 10, 2, 1, 0]), ('가이딧결', [0, 2, 7, 2, 1, 1])]"
구렁텅이,사또,1,"[('구또', [1, 0, 9, 0, 0, 0]), ('구렁또', [1, 1, 6, 0, 0, 0]), ('구사또', [1, 1, 7, 0, 0, 0]), ('구러또', [1, 1, 7, 0, 0, 1]), ('구라또', [1, 1, 7, 0, 0, 1])]"
남녀별,돼지꿈,1,"[('남녀꿈', [1, 0, 9, 0, 0, 0]), ('남지꿈', [1, 0, 10, 0, 0, 0]), ('남니꿈', [1, 0, 10, 0, 0, 1]), ('나지꿈', [1, 0, 11, 0, 0, 1]), ('나이꿈', [1, 0, 12, 0, 0, 2])]"
장밋빛,경과,1,"[('장과', [1, 0, 10, 0, 0, 0]), ('자과', [1, 0, 11, 0, 0, 1]), ('장밋과', [1, 1, 7, 0, 0, 0]), ('장밍과', [1, 1, 7, 0, 0, 1]), ('장멍과', [1, 1, 7, 0, 0, 1])]"
홑받침,컴퓨터,1,"[('홑받터', [1, 0, 9, 0, 0, 0]), ('홑퓨터', [1, 0, 9, 0, 0, 0]), ('홑뷰터', [1, 0, 9, 0, 0, 1]), ('홈퓨터', [1, 0, 9, 0, 0, 1]), ('호퓨터', [1, 0, 10, 0, 0, 1])]"
오뎅,말썽,1,"[('오델썽', [1, 1, 3, 0, 0, 1]), ('오달썽', [1, 1, 3, 0, 0, 1]), ('오데썽', [1, 1, 4, 0, 0, 1]), ('오뎅썽', [1, 1, 6, 0, 0, 0]), ('오데말썽', [1, 2, 1, 0, 0, 1])]"
광택,미친놈,1,"[('광친놈', [1, 0, 5, 0, 0, 0]), ('광텐놈', [1, 0, 5, 0, 0, 1]), ('광틴놈', [1, 0, 5, 0, 0, 1]), ('과친놈', [1, 0, 6, 0, 0, 1]), ('광테놈', [1, 0, 6, 0, 0, 1])]"
인플루엔자,에콰도르,1,"[('인콰도르', [1, 0, 10, 0, 0, 0]), ('인플도르', [1, 0, 10, 0, 0, 0]), ('인플루르', [1, 0, 10, 0, 0, 0]), ('인퐈도르', [1, 0, 10, 0, 0, 1]), ('인플로르', [1, 0, 10, 0, 0, 1])]"
싫증,인터뷰,1,"[('싫터뷰', [1, 0, 5, 0, 0, 0]), ('신터뷰', [1, 0, 5, 0, 0, 1]), ('싫즈뷰', [1, 0, 5, 0, 0, 1]), ('싫저뷰', [1, 0, 5, 0, 0, 1]), ('시터뷰', [1, 0, 6, 0, 0, 1])]"
밑면,끗발,1,"[('밑발', [1, 0, 7, 0, 0, 0]), ('밋발', [1, 0, 7, 0, 0, 1]), ('미발', [1, 0, 8, 0, 0, 1]), ('밑몃발', [1, 1, 3, 0, 0, 1]), ('밑끗발', [1, 1, 4, 0, 0, 0])]"
돛대,기초적,1,"[('도초적', [0, 0, 5, 1, 0, 1]), ('돛초적', [1, 0, 4, 0, 0, 0]), ('돛도적', [1, 0, 4, 0, 0, 1]), ('도오적', [1, 0, 6, 0, 0, 2]), ('돛데적', [1, 0, 7, 0, 0, 1])]"
힌트,은팔찌,1,"[('힌팔찌', [1, 0, 4, 0, 0, 0]), ('힌탈찌', [1, 0, 4, 0, 0, 1]), ('히팔찌', [1, 0, 5, 0, 0, 1]), ('히알찌', [1, 0, 6, 0, 0, 2]), ('힌트찌', [1, 0, 7, 0, 0, 0])]"
개창,우윳빛,1,"[('게츗빛', [1, 0, 3, 0, 0, 2]), ('게윳빛', [1, 0, 4, 0, 0, 1]), ('게찻빛', [1, 0, 4, 0, 0, 2]), ('게춧빛', [1, 0, 4, 0, 0, 2]), ('게차빛', [1, 0, 5, 0, 0, 2])]"
기운,경직,1,"[('깅직', [0, 0, 5, 1, 0, 1]), ('기직', [0, 0, 6, 1, 0, 0]), ('기경직', [0, 1, 2, 1, 0, 0]), ('기영직', [0, 1, 3, 1, 0, 1]), ('기웅직', [0, 1, 4, 1, 0, 1])]"
깃털,돌멩이질,1,"[('깃터이질', [1, 0, 7, 0, 0, 1]), ('깃티질', [1, 1, 8, 0, 0, 1]), ('깃터질', [1, 1, 8, 0, 0, 1]), ('깃털질', [1, 1, 10, 0, 0, 0]), ('기이질', [1, 1, 10, 0, 0, 1])]"
오디션,믿음,1,"[('오듬', [1, 0, 8, 0, 0, 1]), ('오디슴', [1, 1, 6, 0, 0, 1]), ('오디음', [1, 1, 7, 0, 0, 0]), ('오디셔음', [1, 2, 4, 0, 0, 1])]"
암흑기,말씀,1,"[('암씀', [1, 0, 8, 0, 0, 0]), ('암흑씀', [1, 1, 5, 0, 0, 0]), ('암말씀', [1, 1, 5, 0, 0, 0]), ('암흘씀', [1, 1, 5, 0, 0, 1]), ('암할씀', [1, 1, 5, 0, 0, 1])]"
거름,걷기,1,"[('거기', [0, 0, 6, 2, 0, 0]), ('거걷기', [0, 1, 3, 2, 0, 0]), ('거럳기', [0, 1, 3, 2, 0, 1]), ('거륻기', [0, 1, 3, 2, 0, 1]), ('거르기', [0, 1, 4, 2, 0, 1])]"
걱정,가지치기,1,"[('걱지치기', [0, 0, 5, 1, 0, 0]), ('걱저치기', [0, 0, 5, 1, 0, 1]), ('거지치기', [0, 0, 6, 1, 0, 1]), ('걱저이기', [0, 0, 6, 1, 0, 2]), ('거이치기', [0, 0, 7, 1, 0, 2])]"
낚싯대,켄트지,1,"[('낚싯지', [1, 0, 7, 0, 0, 0]), ('낚트지', [1, 0, 8, 0, 0, 0]), ('낚시지', [1, 0, 8, 0, 0, 1]), ('낚스지', [1, 0, 8, 0, 0, 1]), ('난트지', [1, 0, 8, 0, 0, 1])]"
감나무,굳은살,1,"[('감는살', [0, 0, 6, 1, 0, 1]), ('감난살', [0, 0, 6, 1, 0, 1]), ('감나살', [0, 0, 7, 1, 0, 0]), ('가은살', [0, 0, 8, 1, 0, 1]), ('감나믄살', [0, 1, 4, 1, 0, 1])]"
지팡이,피읖,1,"[('지픞', [0, 0, 5, 2, 0, 1]), ('지읖', [0, 0, 6, 1, 0, 0]), ('지피읖', [0, 1, 4, 2, 0, 0]), ('지파읖', [0, 1, 4, 2, 0, 1]), ('지이읖', [0, 1, 5, 1, 0, 0])]"
바캉스,줄넘기,1,"[('발넘기', [1, 0, 7, 0, 0, 1]), ('바캉기', [1, 0, 8, 0, 0, 0]), ('바넘기', [1, 0, 8, 0, 0, 0]), ('바캄기', [1, 0, 8, 0, 0, 1]), ('바컴기', [1, 0, 8, 0, 0, 1])]"
풀숲,고아,1,"[('풀사', [1, 0, 4, 0, 0, 1]), ('푸아', [1, 0, 6, 0, 0, 1]), ('풀고아', [1, 1, 3, 0, 0, 0]), ('풀소아', [1, 1, 3, 0, 0, 1]), ('풀수아', [1, 1, 3, 0, 0, 1])]"
셔틀콕,감당,1,"[('셤당', [1, 0, 8, 0, 0, 1]), ('샴당', [1, 0, 8, 0, 0, 1]), ('셔당', [1, 0, 9, 0, 0, 0]), ('셔감당', [1, 1, 6, 0, 0, 0]), ('셔틀당', [1, 1, 6, 0, 0, 0])]"
맴매,과녁,1,"[('멤녁', [1, 0, 5, 0, 0, 1]), ('메녁', [1, 0, 6, 0, 0, 1]), ('멤마녁', [1, 1, 3, 0, 0, 2]), ('메아녁', [1, 1, 5, 0, 0, 2]), ('멤메녁', [1, 1, 7, 0, 0, 2])]"
가뭄,스탬프,1,"[('가뭄프', [0, 0, 4, 1, 0, 0]), ('가템프', [0, 0, 5, 1, 0, 1]), ('가멤프', [0, 0, 5, 1, 0, 1]), ('가뭄템프', [0, 1, 7, 1, 0, 1]), ('가엠프', [1, 0, 6, 0, 0, 1])]"
계략,거미,1,"[('계미', [0, 0, 6, 1, 0, 0]), ('계려미', [0, 1, 3, 1, 0, 1]), ('계랴미', [0, 1, 3, 1, 0, 1]), ('계거미', [0, 1, 4, 1, 0, 0]), ('계략미', [0, 1, 4, 1, 0, 0])]"
가풍,꽈리,1,"[('가리', [1, 0, 6, 0, 0, 0]), ('가꽈리', [1, 1, 3, 0, 0, 0]), ('가퐈리', [1, 1, 3, 0, 0, 1]), ('가와리', [1, 1, 4, 0, 0, 1]), ('가파리', [1, 1, 4, 0, 0, 1])]"
머리숱,안팎,1,"[('먼팎', [1, 0, 6, 0, 0, 1]), ('머팎', [1, 0, 7, 0, 0, 0]), ('머린팎', [1, 1, 4, 0, 0, 1]), ('머란팎', [1, 1, 4, 0, 0, 1]), ('머리팎', [1, 1, 5, 0, 0, 0])]"
해캄,섭생,1,"[('헵셍', [1, 0, 5, 0, 0, 2]), ('헤셍', [1, 0, 6, 0, 0, 2]), ('헤섭셍', [1, 1, 3, 0, 0, 2]), ('헤캅셍', [1, 1, 3, 0, 0, 3]), ('헤컵셍', [1, 1, 3, 0, 0, 3])]"
겨울나기,숯덩이,1,"[('겨울니', [1, 0, 9, 0, 0, 1]), ('겨우이', [1, 0, 11, 0, 0, 1]), ('겨울나이', [1, 1, 8, 0, 0, 0]), ('겨이', [1, 1, 12, 0, 0, 0]), ('겨울나기이', [1, 2, 7, 0, 0, 0])]"
튤립,들창코,1,"[('튤창코', [1, 0, 6, 0, 0, 0]), ('튤링코', [1, 0, 6, 0, 0, 1]), ('튤랑코', [1, 0, 6, 0, 0, 1]), ('튤리코', [1, 0, 7, 0, 0, 1]), ('튜창코', [1, 0, 7, 0, 0, 1])]"
가화만사성,다툼,1,"[('가툼', [0, 0, 13, 1, 0, 0]), ('가화툼', [0, 1, 10, 1, 0, 0]), ('가다툼', [0, 1, 11, 1, 0, 0]), ('가하툼', [0, 1, 11, 1, 0, 1]), ('가아툼', [0, 1, 12, 1, 0, 1])]"
찹쌀떡,가결,1,"[('찹결', [0, 0, 8, 1, 0, 0]), ('차결', [0, 0, 9, 2, 1, 1]), ('찹쌀결', [0, 1, 5, 3, 1, 0]), ('찹가결', [0, 1, 6, 3, 2, 0]), ('찹싸결', [0, 1, 6, 3, 2, 1])]"
홑바지,굼벵이,1,"[('홑바이', [0, 0, 8, 1, 0, 0]), ('홑바지이', [0, 1, 7, 2, 1, 0]), ('홑비', [0, 1, 9, 1, 0, 1]), ('호이', [1, 1, 11, 0, 0, 1])]"
군것질,히스테리,1,"[('군것지리', [0, 0, 7, 1, 0, 1]), ('군것질리', [0, 0, 8, 1, 0, 0]), ('구스테리', [0, 0, 9, 1, 0, 1]), ('군거에리', [0, 0, 9, 1, 0, 2]), ('군것지테리', [0, 1, 5, 1, 0, 1])]"
윗도리,장롱,1,"[('윗롱', [0, 0, 7, 1, 0, 0]), ('윙롱', [0, 0, 7, 1, 0, 1]), ('윗동롱', [0, 1, 4, 1, 0, 1]), ('윗도롱', [0, 1, 5, 1, 0, 0]), ('윗도장롱', [0, 2, 2, 1, 0, 0])]"
빌미,탤런트,1,"[('빌런트', [0, 0, 5, 1, 0, 0]), ('빌먼트', [0, 0, 5, 1, 0, 1]), ('빌미트', [0, 0, 8, 1, 0, 0]), ('빌민트', [0, 0, 8, 1, 0, 1]), ('빌텔런트', [0, 1, 2, 1, 0, 1])]"
달팽이,잉여,1,"[('달펴', [1, 0, 5, 0, 0, 1]), ('다여', [1, 0, 7, 0, 0, 1]), ('달페여', [1, 1, 4, 0, 0, 1])]"
콤플렉스,혀뿌리,1,"[('콤플리', [1, 0, 10, 0, 0, 0]), ('콤뿌리', [1, 0, 11, 0, 0, 0]), ('콤프리', [1, 0, 11, 0, 0, 1]), ('콤푸리', [1, 0, 11, 0, 0, 1]), ('코뿌리', [1, 0, 12, 0, 0, 1])]"
벚꽃,엊그저께,1,"[('버그저께', [0, 0, 6, 1, 0, 1]), ('벚꼬어께', [0, 0, 6, 1, 0, 2]), ('벚꼬엊그저께', [0, 2, 1, 1, 0, 1]), ('벚그저께', [1, 0, 5, 0, 0, 0]), ('벚끄저께', [1, 0, 5, 0, 0, 1])]"
맨다리,좀팽이,1,"[('멘다리이', [0, 1, 7, 1, 0, 1]), ('멘다이', [1, 0, 8, 0, 0, 1]), ('멘디', [1, 1, 9, 0, 0, 2]), ('메이', [1, 1, 11, 0, 0, 1])]"
또래,개헌,1,"[('또헌', [1, 0, 4, 0, 0, 0]), ('또레헌', [1, 1, 1, 0, 0, 1]), ('또게헌', [1, 1, 2, 0, 0, 1]), ('또에헌', [1, 1, 3, 0, 0, 1]), ('또레에헌', [1, 2, 5, 0, 0, 2])]"
권익,엑스트라,1,"[('권스트라', [1, 0, 4, 0, 0, 0]), ('궉스트라', [1, 0, 4, 0, 0, 1]), ('궥스트라', [1, 0, 4, 0, 0, 1]), ('궈스트라', [1, 0, 5, 0, 0, 1]), ('궈으트라', [1, 0, 6, 0, 0, 2])]"
미성숙,궐련,1,"[('밀련', [1, 0, 9, 0, 0, 1]), ('미련', [1, 0, 10, 0, 0, 0]), ('미성련', [1, 1, 7, 0, 0, 0]), ('미설련', [1, 1, 7, 0, 0, 1]), ('미서련', [1, 1, 8, 0, 0, 1])]"
맏상주,여럿,1,"[('맏럿', [1, 0, 7, 0, 0, 0]), ('마럿', [1, 0, 8, 0, 0, 1]), ('맏상럿', [1, 1, 4, 0, 0, 0]), ('맏셔럿', [1, 1, 4, 0, 0, 1]), ('맏사럿', [1, 1, 5, 0, 0, 1])]"
등긁이,찐빵,1,"[('등빵', [1, 0, 7, 0, 0, 0]), ('든빵', [1, 0, 7, 0, 0, 1]), ('드빵', [1, 0, 8, 0, 0, 1]), ('등찐빵', [1, 1, 4, 0, 0, 0]), ('등긁빵', [1, 1, 4, 0, 0, 0])]"
까막눈이,밍크,1,"[('깡크', [1, 0, 9, 0, 0, 1]), ('까크', [1, 0, 10, 0, 0, 0]), ('까밍크', [1, 1, 7, 0, 0, 0]), ('까막크', [1, 1, 7, 0, 0, 0]), ('까망크', [1, 1, 7, 0, 0, 1])]"
근저,시디플레이어,1,"[('근디플레이어', [1, 0, 4, 0, 0, 0]), ('근지플레이어', [1, 0, 4, 0, 0, 1]), ('그디플레이어', [1, 0, 5, 0, 0, 1]), ('그이플레이어', [1, 0, 6, 0, 0, 1]), ('근저플레이어', [1, 0, 11, 0, 0, 0])]"
팀워크,노른자위,1,"[('팀른자위', [1, 0, 6, 0, 0, 0]), ('티른자위', [1, 0, 7, 0, 0, 1]), ('티은자위', [1, 0, 8, 0, 0, 2]), ('팀노른자위', [1, 1, 4, 0, 0, 0]), ('티노른자위', [1, 1, 5, 0, 0, 1])]"
젊음,구현,1,"[('젊현', [1, 0, 4, 0, 0, 0]), ('저현', [1, 0, 5, 0, 0, 1]), ('젊구현', [1, 1, 2, 0, 0, 0]), ('저구현', [1, 1, 3, 0, 0, 1]), ('저우현', [1, 1, 4, 0, 0, 2])]"
벤또,놋숟가락,1,"[('벤숟가락', [1, 0, 5, 0, 0, 0]), ('벳숟가락', [1, 0, 5, 0, 0, 1]), ('벤뚣가락', [1, 0, 5, 0, 0, 1]), ('베숟가락', [1, 0, 6, 0, 0, 1]), ('베욷가락', [1, 0, 7, 0, 0, 2])]"
외톨박이,리시브,1,"[('웨톨브', [1, 0, 8, 0, 0, 1]), ('웨시브', [1, 0, 9, 0, 0, 1]), ('웨토브', [1, 0, 9, 0, 0, 2]), ('웨티브', [1, 0, 9, 0, 0, 2]), ('웨이브', [1, 0, 10, 0, 0, 1])]"
티읕,격월,1,"[('티월', [1, 0, 6, 0, 0, 0]), ('티으월', [1, 1, 5, 0, 0, 1])]"
짬뽕,깜깜절벽,1,"[('짬깜절벽', [0, 0, 6, 2, 0, 0]), ('짬빰절벽', [0, 0, 6, 2, 0, 1]), ('짬뽐절벽', [0, 0, 6, 2, 0, 1]), ('짜깜절벽', [0, 0, 7, 1, 0, 1]), ('짬뽀절벽', [0, 0, 7, 2, 0, 1])]"
가설무대,개간지,1,"[('가설지', [0, 0, 9, 1, 0, 0]), ('가간지', [0, 0, 9, 1, 0, 0]), ('가선지', [0, 0, 9, 1, 0, 1]), ('가산지', [0, 0, 9, 1, 0, 1]), ('가안지', [0, 0, 10, 1, 0, 1])]"
주머닛돈,구두닦이,1,"[('주머닛디', [0, 0, 9, 1, 0, 1]), ('주머니이', [0, 0, 11, 1, 0, 1]), ('주머닛도이', [0, 1, 8, 1, 0, 1]), ('주머니', [0, 1, 8, 1, 0, 1]), ('주머이', [0, 1, 13, 1, 0, 0])]"
베갯잇,낯색,1,"[('벷섹', [1, 0, 7, 0, 0, 2]), ('베섹', [1, 0, 8, 0, 0, 1]), ('베낯섹', [1, 1, 5, 0, 0, 1]), ('베겣섹', [1, 1, 5, 0, 0, 2]), ('베갗섹', [1, 1, 5, 0, 0, 2])]"
벤또,특혜,1,"[('벤혜', [1, 0, 5, 0, 0, 0]), ('벡혜', [1, 0, 5, 0, 0, 1]), ('베혜', [1, 0, 6, 0, 0, 1]), ('벤특혜', [1, 1, 2, 0, 0, 0]), ('벤뜩혜', [1, 1, 2, 0, 0, 1])]"
조깅,곡괭이,1,"[('조기이', [0, 0, 8, 1, 0, 1]), ('조기', [0, 1, 8, 1, 0, 1]), ('조이', [0, 1, 10, 1, 0, 0])]"
강당,깜냥,1,"[('강냥', [0, 0, 6, 1, 0, 0]), ('감냥', [0, 0, 6, 1, 0, 1]), ('가냥', [0, 0, 7, 1, 0, 1]), ('강깜냥', [0, 1, 3, 1, 0, 0]), ('강담냥', [0, 1, 3, 1, 0, 1])]"
도롱뇽,찔레꽃,1,"[('도롱꽃', [1, 0, 9, 0, 0, 0]), ('돌레꽃', [1, 0, 9, 0, 0, 1]), ('도레꽃', [1, 0, 10, 0, 0, 0]), ('도로꽃', [1, 0, 10, 0, 0, 1]), ('도에꽃', [1, 0, 11, 0, 0, 1])]"
밸브,부탁,1,"[('벨탁', [0, 0, 4, 1, 0, 1]), ('베탁', [0, 0, 5, 1, 0, 1]), ('벨부탁', [0, 1, 2, 1, 0, 1]), ('베부탁', [0, 1, 3, 1, 0, 1]), ('베우탁', [0, 1, 4, 1, 0, 2])]"
물빛,이니셜,1,"[('물니셜', [1, 0, 4, 0, 0, 0]), ('물비셜', [1, 0, 4, 0, 0, 1]), ('무니셜', [1, 0, 5, 0, 0, 1]), ('무이셜', [1, 0, 6, 0, 0, 1]), ('물빛셜', [1, 0, 7, 0, 0, 0])]"
밀크셰이크,기숙사,1,"[('밀숙사', [0, 0, 9, 1, 0, 0]), ('밀쿡사', [0, 0, 9, 1, 0, 1]), ('밀큭사', [0, 0, 9, 1, 0, 1]), ('밀크사', [0, 0, 10, 2, 1, 0]), ('미숙사', [0, 0, 10, 2, 1, 1])]"
돋보기안경,겸직,1,"[('돋직', [1, 0, 14, 0, 0, 0]), ('돔직', [1, 0, 14, 0, 0, 1]), ('도직', [1, 0, 15, 0, 0, 1]), ('돋겸직', [1, 1, 10, 0, 0, 0]), ('돋볌직', [1, 1, 10, 0, 0, 1])]"
삼겹살,이몽룡,1,"[('삼몽룡', [1, 0, 8, 0, 0, 0]), ('삼공룡', [1, 0, 8, 0, 0, 1]), ('사몽룡', [1, 0, 9, 0, 0, 1]), ('사옹룡', [1, 0, 10, 0, 0, 2]), ('삼기몽룡', [1, 1, 6, 0, 0, 1])]"
발뺌,되풀이,1,"[('발뻬이', [1, 0, 7, 0, 0, 1]), ('발삐', [1, 1, 8, 0, 0, 1]), ('바이', [1, 1, 10, 0, 0, 1])]"
감자튀김,게시판,1,"[('감자판', [0, 0, 10, 1, 0, 0]), ('감시판', [0, 0, 10, 1, 0, 0]), ('감지판', [0, 0, 10, 1, 0, 1]), ('가시판', [0, 0, 11, 1, 0, 1]), ('가이판', [0, 0, 12, 1, 0, 2])]"
